Crank_angle,Volume,cf_value,density,viscosity,mass_of_fuel,load,pressure,Fuel
400,133.58,42500,840,2.49,0.00025275,3.85,19.2,Diesel
401,138.01,42500,840,2.49,0.00025275,3.85,18.26,Diesel
402,142.51,42500,840,2.49,0.00025275,3.85,17.55,Diesel
403,147.1,42500,840,2.49,0.00025275,3.85,17.08,Diesel
404,151.76,42500,840,2.49,0.00025275,3.85,16.61,Diesel
405,156.49,42500,840,2.49,0.00025275,3.85,16.07,Diesel
406,161.3,42500,840,2.49,0.00025275,3.85,15.43,Diesel
407,166.17,42500,840,2.49,0.00025275,3.85,14.69,Diesel
408,171.12,42500,840,2.49,0.00025275,3.85,14.12,Diesel
409,176.12,42500,840,2.49,0.00025275,3.85,13.65,Diesel
410,181.19,42500,840,2.49,0.00025275,3.85,13.31,Diesel
411,186.33,42500,840,2.49,0.00025275,3.85,12.94,Diesel
412,191.52,42500,840,2.49,0.00025275,3.85,12.53,Diesel
413,196.76,42500,840,2.49,0.00025275,3.85,12.13,Diesel
414,202.07,42500,840,2.49,0.00025275,3.85,11.66,Diesel
415,207.42,42500,840,2.49,0.00025275,3.85,11.22,Diesel
416,212.82,42500,840,2.49,0.00025275,3.85,10.88,Diesel
417,218.28,42500,840,2.49,0.00025275,3.85,10.58,Diesel
418,223.77,42500,840,2.49,0.00025275,3.85,10.28,Diesel
419,229.31,42500,840,2.49,0.00025275,3.85,10.07,Diesel
420,234.89,42500,840,2.49,0.00025275,3.85,9.77,Diesel
421,240.51,42500,840,2.49,0.00025275,3.85,9.43,Diesel
422,246.17,42500,840,2.49,0.00025275,3.85,9.13,Diesel
423,251.86,42500,840,2.49,0.00025275,3.85,8.86,Diesel
424,257.58,42500,840,2.49,0.00025275,3.85,8.59,Diesel
425,263.33,42500,840,2.49,0.00025275,3.85,8.42,Diesel
426,269.11,42500,840,2.49,0.00025275,3.85,8.22,Diesel
427,274.91,42500,840,2.49,0.00025275,3.85,8.05,Diesel
428,280.74,42500,840,2.49,0.00025275,3.85,7.82,Diesel
429,286.59,42500,840,2.49,0.00025275,3.85,7.61,Diesel
430,292.45,42500,840,2.49,0.00025275,3.85,7.41,Diesel
431,298.33,42500,840,2.49,0.00025275,3.85,7.21,Diesel
432,304.23,42500,840,2.49,0.00025275,3.85,7.01,Diesel
433,310.13,42500,840,2.49,0.00025275,3.85,6.87,Diesel
434,316.05,42500,840,2.49,0.00025275,3.85,6.74,Diesel
435,321.97,42500,840,2.49,0.00025275,3.85,6.6,Diesel
436,327.9,42500,840,2.49,0.00025275,3.85,6.5,Diesel
437,333.83,42500,840,2.49,0.00025275,3.85,6.37,Diesel
438,339.77,42500,840,2.49,0.00025275,3.85,6.2,Diesel
439,345.7,42500,840,2.49,0.00025275,3.85,6.03,Diesel
440,351.62,42500,840,2.49,0.00025275,3.85,5.93,Diesel
441,357.55,42500,840,2.49,0.00025275,3.85,5.79,Diesel
442,363.46,42500,840,2.49,0.00025275,3.85,5.66,Diesel
443,369.37,42500,840,2.49,0.00025275,3.85,5.56,Diesel
444,375.26,42500,840,2.49,0.00025275,3.85,5.53,Diesel
445,381.14,42500,840,2.49,0.00025275,3.85,5.39,Diesel
446,387.01,42500,840,2.49,0.00025275,3.85,5.29,Diesel
447,392.86,42500,840,2.49,0.00025275,3.85,5.19,Diesel
448,398.69,42500,840,2.49,0.00025275,3.85,5.02,Diesel
449,404.5,42500,840,2.49,0.00025275,3.85,5.02,Diesel
450,410.29,42500,840,2.49,0.00025275,3.85,4.92,Diesel
451,416.05,42500,840,2.49,0.00025275,3.85,4.78,Diesel
452,421.79,42500,840,2.49,0.00025275,3.85,4.72,Diesel
453,427.49,42500,840,2.49,0.00025275,3.85,4.68,Diesel
454,433.17,42500,840,2.49,0.00025275,3.85,4.62,Diesel
455,438.82,42500,840,2.49,0.00025275,3.85,4.55,Diesel
456,444.44,42500,840,2.49,0.00025275,3.85,4.45,Diesel
457,450.02,42500,840,2.49,0.00025275,3.85,4.41,Diesel
458,455.56,42500,840,2.49,0.00025275,3.85,4.35,Diesel
459,461.07,42500,840,2.49,0.00025275,3.85,4.28,Diesel
460,466.54,42500,840,2.49,0.00025275,3.85,4.21,Diesel
461,471.97,42500,840,2.49,0.00025275,3.85,4.18,Diesel
462,477.35,42500,840,2.49,0.00025275,3.85,4.08,Diesel
463,482.7,42500,840,2.49,0.00025275,3.85,4.04,Diesel
464,488,42500,840,2.49,0.00025275,3.85,3.98,Diesel
465,493.25,42500,840,2.49,0.00025275,3.85,3.87,Diesel
466,498.46,42500,840,2.49,0.00025275,3.85,3.91,Diesel
467,503.61,42500,840,2.49,0.00025275,3.85,3.84,Diesel
468,508.72,42500,840,2.49,0.00025275,3.85,3.77,Diesel
469,513.78,42500,840,2.49,0.00025275,3.85,3.74,Diesel
470,518.79,42500,840,2.49,0.00025275,3.85,3.71,Diesel
471,523.74,42500,840,2.49,0.00025275,3.85,3.64,Diesel
472,528.64,42500,840,2.49,0.00025275,3.85,3.6,Diesel
473,533.48,42500,840,2.49,0.00025275,3.85,3.6,Diesel
474,538.27,42500,840,2.49,0.00025275,3.85,3.57,Diesel
475,543,42500,840,2.49,0.00025275,3.85,3.47,Diesel
476,547.67,42500,840,2.49,0.00025275,3.85,3.47,Diesel
477,552.29,42500,840,2.49,0.00025275,3.85,3.4,Diesel
478,556.84,42500,840,2.49,0.00025275,3.85,3.44,Diesel
479,561.33,42500,840,2.49,0.00025275,3.85,3.34,Diesel
480,565.76,42500,840,2.49,0.00025275,3.85,3.37,Diesel
481,570.13,42500,840,2.49,0.00025275,3.85,3.3,Diesel
482,574.44,42500,840,2.49,0.00025275,3.85,3.3,Diesel
483,578.68,42500,840,2.49,0.00025275,3.85,3.23,Diesel
484,582.86,42500,840,2.49,0.00025275,3.85,3.27,Diesel
485,586.97,42500,840,2.49,0.00025275,3.85,3.23,Diesel
486,591.02,42500,840,2.49,0.00025275,3.85,3.17,Diesel
487,595,42500,840,2.49,0.00025275,3.85,3.13,Diesel
488,598.91,42500,840,2.49,0.00025275,3.85,3.17,Diesel
489,602.76,42500,840,2.49,0.00025275,3.85,3.1,Diesel
490,606.54,42500,840,2.49,0.00025275,3.85,3.1,Diesel
491,610.25,42500,840,2.49,0.00025275,3.85,3.07,Diesel
492,613.89,42500,840,2.49,0.00025275,3.85,3.07,Diesel
493,617.46,42500,840,2.49,0.00025275,3.85,3.03,Diesel
494,620.96,42500,840,2.49,0.00025275,3.85,3,Diesel
495,624.39,42500,840,2.49,0.00025275,3.85,3,Diesel
496,627.75,42500,840,2.49,0.00025275,3.85,3,Diesel
497,631.03,42500,840,2.49,0.00025275,3.85,2.96,Diesel
498,634.25,42500,840,2.49,0.00025275,3.85,2.9,Diesel
499,637.39,42500,840,2.49,0.00025275,3.85,2.9,Diesel
500,640.46,42500,840,2.49,0.00025275,3.85,2.86,Diesel
501,643.46,42500,840,2.49,0.00025275,3.85,2.93,Diesel
502,646.39,42500,840,2.49,0.00025275,3.85,2.86,Diesel
503,649.24,42500,840,2.49,0.00025275,3.85,2.9,Diesel
504,652.02,42500,840,2.49,0.00025275,3.85,2.83,Diesel
505,654.72,42500,840,2.49,0.00025275,3.85,2.83,Diesel
506,657.35,42500,840,2.49,0.00025275,3.85,2.83,Diesel
507,659.91,42500,840,2.49,0.00025275,3.85,2.8,Diesel
508,662.39,42500,840,2.49,0.00025275,3.85,2.8,Diesel
509,664.79,42500,840,2.49,0.00025275,3.85,2.8,Diesel
510,667.13,42500,840,2.49,0.00025275,3.85,2.8,Diesel
511,669.38,42500,840,2.49,0.00025275,3.85,2.76,Diesel
512,671.56,42500,840,2.49,0.00025275,3.85,2.73,Diesel
513,673.67,42500,840,2.49,0.00025275,3.85,2.8,Diesel
514,675.7,42500,840,2.49,0.00025275,3.85,2.73,Diesel
515,677.65,42500,840,2.49,0.00025275,3.85,2.76,Diesel
516,679.53,42500,840,2.49,0.00025275,3.85,2.73,Diesel
517,681.33,42500,840,2.49,0.00025275,3.85,2.73,Diesel
518,683.06,42500,840,2.49,0.00025275,3.85,2.73,Diesel
519,684.71,42500,840,2.49,0.00025275,3.85,2.7,Diesel
520,686.28,42500,840,2.49,0.00025275,3.85,2.66,Diesel
521,687.78,42500,840,2.49,0.00025275,3.85,2.66,Diesel
522,689.2,42500,840,2.49,0.00025275,3.85,2.66,Diesel
523,690.54,42500,840,2.49,0.00025275,3.85,2.63,Diesel
524,691.81,42500,840,2.49,0.00025275,3.85,2.56,Diesel
525,693,42500,840,2.49,0.00025275,3.85,2.56,Diesel
526,694.11,42500,840,2.49,0.00025275,3.85,2.56,Diesel
527,695.15,42500,840,2.49,0.00025275,3.85,2.56,Diesel
528,696.11,42500,840,2.49,0.00025275,3.85,2.53,Diesel
529,697,42500,840,2.49,0.00025275,3.85,2.53,Diesel
530,697.8,42500,840,2.49,0.00025275,3.85,2.49,Diesel
531,698.53,42500,840,2.49,0.00025275,3.85,2.46,Diesel
532,699.18,42500,840,2.49,0.00025275,3.85,2.46,Diesel
533,699.76,42500,840,2.49,0.00025275,3.85,2.43,Diesel
534,700.26,42500,840,2.49,0.00025275,3.85,2.39,Diesel
535,700.68,42500,840,2.49,0.00025275,3.85,2.36,Diesel
536,701.02,42500,840,2.49,0.00025275,3.85,2.29,Diesel
537,701.29,42500,840,2.49,0.00025275,3.85,2.32,Diesel
538,701.48,42500,840,2.49,0.00025275,3.85,2.32,Diesel
539,701.6,42500,840,2.49,0.00025275,3.85,2.32,Diesel
540,701.63,42500,840,2.49,0.00025275,3.85,2.32,Diesel
541,701.59,42500,840,2.49,0.00025275,3.85,2.26,Diesel
542,701.47,42500,840,2.49,0.00025275,3.85,2.19,Diesel
543,701.28,42500,840,2.49,0.00025275,3.85,2.19,Diesel
544,701.01,42500,840,2.49,0.00025275,3.85,2.19,Diesel
545,700.66,42500,840,2.49,0.00025275,3.85,2.16,Diesel
546,700.23,42500,840,2.49,0.00025275,3.85,2.09,Diesel
547,699.73,42500,840,2.49,0.00025275,3.85,2.06,Diesel
548,699.15,42500,840,2.49,0.00025275,3.85,2.06,Diesel
549,698.49,42500,840,2.49,0.00025275,3.85,2.06,Diesel
550,697.76,42500,840,2.49,0.00025275,3.85,2.02,Diesel
551,696.94,42500,840,2.49,0.00025275,3.85,1.99,Diesel
552,696.06,42500,840,2.49,0.00025275,3.85,1.95,Diesel
553,695.09,42500,840,2.49,0.00025275,3.85,1.89,Diesel
554,694.05,42500,840,2.49,0.00025275,3.85,1.89,Diesel
555,692.93,42500,840,2.49,0.00025275,3.85,1.85,Diesel
556,691.74,42500,840,2.49,0.00025275,3.85,1.89,Diesel
557,690.47,42500,840,2.49,0.00025275,3.85,1.82,Diesel
558,689.12,42500,840,2.49,0.00025275,3.85,1.79,Diesel
559,687.69,42500,840,2.49,0.00025275,3.85,1.85,Diesel
560,686.19,42500,840,2.49,0.00025275,3.85,1.79,Diesel
561,684.62,42500,840,2.49,0.00025275,3.85,1.82,Diesel
562,682.96,42500,840,2.49,0.00025275,3.85,1.72,Diesel
563,681.23,42500,840,2.49,0.00025275,3.85,1.75,Diesel
564,679.43,42500,840,2.49,0.00025275,3.85,1.72,Diesel
565,677.55,42500,840,2.49,0.00025275,3.85,1.72,Diesel
566,675.59,42500,840,2.49,0.00025275,3.85,1.68,Diesel
567,673.56,42500,840,2.49,0.00025275,3.85,1.65,Diesel
568,671.45,42500,840,2.49,0.00025275,3.85,1.68,Diesel
569,669.26,42500,840,2.49,0.00025275,3.85,1.62,Diesel
570,667.01,42500,840,2.49,0.00025275,3.85,1.62,Diesel
571,664.67,42500,840,2.49,0.00025275,3.85,1.62,Diesel
572,662.26,42500,840,2.49,0.00025275,3.85,1.58,Diesel
573,659.78,42500,840,2.49,0.00025275,3.85,1.58,Diesel
574,657.22,42500,840,2.49,0.00025275,3.85,1.55,Diesel
575,654.59,42500,840,2.49,0.00025275,3.85,1.52,Diesel
576,651.88,42500,840,2.49,0.00025275,3.85,1.58,Diesel
577,649.1,42500,840,2.49,0.00025275,3.85,1.55,Diesel
578,646.25,42500,840,2.49,0.00025275,3.85,1.48,Diesel
579,643.33,42500,840,2.49,0.00025275,3.85,1.48,Diesel
580,640.33,42500,840,2.49,0.00025275,3.85,1.48,Diesel
581,637.25,42500,840,2.49,0.00025275,3.85,1.48,Diesel
582,634.11,42500,840,2.49,0.00025275,3.85,1.48,Diesel
583,630.89,42500,840,2.49,0.00025275,3.85,1.48,Diesel
584,627.61,42500,840,2.49,0.00025275,3.85,1.45,Diesel
585,624.25,42500,840,2.49,0.00025275,3.85,1.48,Diesel
586,620.82,42500,840,2.49,0.00025275,3.85,1.45,Diesel
587,617.32,42500,840,2.49,0.00025275,3.85,1.45,Diesel
588,613.75,42500,840,2.49,0.00025275,3.85,1.48,Diesel
589,610.11,42500,840,2.49,0.00025275,3.85,1.48,Diesel
590,606.4,42500,840,2.49,0.00025275,3.85,1.48,Diesel
591,602.62,42500,840,2.49,0.00025275,3.85,1.45,Diesel
592,598.78,42500,840,2.49,0.00025275,3.85,1.45,Diesel
593,594.87,42500,840,2.49,0.00025275,3.85,1.48,Diesel
594,590.89,42500,840,2.49,0.00025275,3.85,1.48,Diesel
595,586.84,42500,840,2.49,0.00025275,3.85,1.48,Diesel
596,582.73,42500,840,2.49,0.00025275,3.85,1.48,Diesel
597,578.55,42500,840,2.49,0.00025275,3.85,1.48,Diesel
598,574.31,42500,840,2.49,0.00025275,3.85,1.52,Diesel
599,570.01,42500,840,2.49,0.00025275,3.85,1.52,Diesel
600,565.64,42500,840,2.49,0.00025275,3.85,1.55,Diesel
601,561.21,42500,840,2.49,0.00025275,3.85,1.48,Diesel
602,556.72,42500,840,2.49,0.00025275,3.85,1.55,Diesel
603,552.17,42500,840,2.49,0.00025275,3.85,1.52,Diesel
604,547.56,42500,840,2.49,0.00025275,3.85,1.58,Diesel
605,542.89,42500,840,2.49,0.00025275,3.85,1.58,Diesel
606,538.16,42500,840,2.49,0.00025275,3.85,1.58,Diesel
607,533.38,42500,840,2.49,0.00025275,3.85,1.58,Diesel
608,528.54,42500,840,2.49,0.00025275,3.85,1.62,Diesel
609,523.64,42500,840,2.49,0.00025275,3.85,1.62,Diesel
610,518.7,42500,840,2.49,0.00025275,3.85,1.65,Diesel
611,513.69,42500,840,2.49,0.00025275,3.85,1.68,Diesel
612,508.64,42500,840,2.49,0.00025275,3.85,1.65,Diesel
613,503.54,42500,840,2.49,0.00025275,3.85,1.72,Diesel
614,498.38,42500,840,2.49,0.00025275,3.85,1.75,Diesel
615,493.18,42500,840,2.49,0.00025275,3.85,1.75,Diesel
616,487.93,42500,840,2.49,0.00025275,3.85,1.79,Diesel
617,482.64,42500,840,2.49,0.00025275,3.85,1.82,Diesel
618,477.3,42500,840,2.49,0.00025275,3.85,1.75,Diesel
619,471.92,42500,840,2.49,0.00025275,3.85,1.79,Diesel
620,466.49,42500,840,2.49,0.00025275,3.85,1.85,Diesel
621,461.03,42500,840,2.49,0.00025275,3.85,1.85,Diesel
622,455.52,42500,840,2.49,0.00025275,3.85,1.82,Diesel
623,449.98,42500,840,2.49,0.00025275,3.85,1.82,Diesel
624,444.41,42500,840,2.49,0.00025275,3.85,1.82,Diesel
625,438.8,42500,840,2.49,0.00025275,3.85,1.85,Diesel
626,433.15,42500,840,2.49,0.00025275,3.85,1.89,Diesel
627,427.48,42500,840,2.49,0.00025275,3.85,1.89,Diesel
628,421.78,42500,840,2.49,0.00025275,3.85,1.89,Diesel
629,416.04,42500,840,2.49,0.00025275,3.85,1.92,Diesel
630,410.29,42500,840,2.49,0.00025275,3.85,1.95,Diesel
631,404.51,42500,840,2.49,0.00025275,3.85,1.92,Diesel
632,398.7,42500,840,2.49,0.00025275,3.85,1.99,Diesel
633,392.88,42500,840,2.49,0.00025275,3.85,1.99,Diesel
634,387.03,42500,840,2.49,0.00025275,3.85,1.95,Diesel
635,381.17,42500,840,2.49,0.00025275,3.85,1.95,Diesel
636,375.29,42500,840,2.49,0.00025275,3.85,1.95,Diesel
637,369.4,42500,840,2.49,0.00025275,3.85,1.95,Diesel
638,363.5,42500,840,2.49,0.00025275,3.85,1.95,Diesel
639,357.59,42500,840,2.49,0.00025275,3.85,1.95,Diesel
640,351.67,42500,840,2.49,0.00025275,3.85,1.99,Diesel
641,345.75,42500,840,2.49,0.00025275,3.85,1.99,Diesel
642,339.82,42500,840,2.49,0.00025275,3.85,1.99,Diesel
643,333.9,42500,840,2.49,0.00025275,3.85,2.02,Diesel
644,327.97,42500,840,2.49,0.00025275,3.85,2.02,Diesel
645,322.04,42500,840,2.49,0.00025275,3.85,1.99,Diesel
646,316.12,42500,840,2.49,0.00025275,3.85,1.99,Diesel
647,310.21,42500,840,2.49,0.00025275,3.85,1.99,Diesel
648,304.31,42500,840,2.49,0.00025275,3.85,2.02,Diesel
649,298.42,42500,840,2.49,0.00025275,3.85,1.99,Diesel
650,292.54,42500,840,2.49,0.00025275,3.85,1.99,Diesel
651,286.68,42500,840,2.49,0.00025275,3.85,1.99,Diesel
652,280.84,42500,840,2.49,0.00025275,3.85,1.99,Diesel
653,275.01,42500,840,2.49,0.00025275,3.85,1.99,Diesel
654,269.21,42500,840,2.49,0.00025275,3.85,1.95,Diesel
655,263.44,42500,840,2.49,0.00025275,3.85,1.92,Diesel
656,257.69,42500,840,2.49,0.00025275,3.85,1.95,Diesel
657,251.97,42500,840,2.49,0.00025275,3.85,1.92,Diesel
658,246.29,42500,840,2.49,0.00025275,3.85,1.95,Diesel
659,240.63,42500,840,2.49,0.00025275,3.85,1.85,Diesel
660,235.02,42500,840,2.49,0.00025275,3.85,1.89,Diesel
661,229.44,42500,840,2.49,0.00025275,3.85,1.85,Diesel
662,223.9,42500,840,2.49,0.00025275,3.85,1.85,Diesel
663,218.4,42500,840,2.49,0.00025275,3.85,1.85,Diesel
664,212.95,42500,840,2.49,0.00025275,3.85,1.82,Diesel
665,207.55,42500,840,2.49,0.00025275,3.85,1.79,Diesel
666,202.2,42500,840,2.49,0.00025275,3.85,1.85,Diesel
667,196.9,42500,840,2.49,0.00025275,3.85,1.79,Diesel
668,191.65,42500,840,2.49,0.00025275,3.85,1.85,Diesel
669,186.46,42500,840,2.49,0.00025275,3.85,1.79,Diesel
670,181.33,42500,840,2.49,0.00025275,3.85,1.82,Diesel
671,176.26,42500,840,2.49,0.00025275,3.85,1.72,Diesel
672,171.26,42500,840,2.49,0.00025275,3.85,1.79,Diesel
673,166.31,42500,840,2.49,0.00025275,3.85,1.79,Diesel
674,161.44,42500,840,2.49,0.00025275,3.85,1.79,Diesel
675,156.63,42500,840,2.49,0.00025275,3.85,1.79,Diesel
676,151.9,42500,840,2.49,0.00025275,3.85,1.79,Diesel
677,147.24,42500,840,2.49,0.00025275,3.85,1.79,Diesel
678,142.65,42500,840,2.49,0.00025275,3.85,1.75,Diesel
679,138.15,42500,840,2.49,0.00025275,3.85,1.75,Diesel
680,133.72,42500,840,2.49,0.00025275,3.85,1.72,Diesel
681,129.37,42500,840,2.49,0.00025275,3.85,1.75,Diesel
682,125.11,42500,840,2.49,0.00025275,3.85,1.72,Diesel
683,120.93,42500,840,2.49,0.00025275,3.85,1.75,Diesel
684,116.84,42500,840,2.49,0.00025275,3.85,1.75,Diesel
685,112.84,42500,840,2.49,0.00025275,3.85,1.75,Diesel
686,108.93,42500,840,2.49,0.00025275,3.85,1.72,Diesel
687,105.12,42500,840,2.49,0.00025275,3.85,1.79,Diesel
688,101.39,42500,840,2.49,0.00025275,3.85,1.82,Diesel
689,97.77,42500,840,2.49,0.00025275,3.85,1.72,Diesel
690,94.24,42500,840,2.49,0.00025275,3.85,1.79,Diesel
691,90.81,42500,840,2.49,0.00025275,3.85,1.85,Diesel
692,87.48,42500,840,2.49,0.00025275,3.85,1.82,Diesel
693,84.25,42500,840,2.49,0.00025275,3.85,1.79,Diesel
694,81.13,42500,840,2.49,0.00025275,3.85,1.89,Diesel
695,78.11,42500,840,2.49,0.00025275,3.85,1.85,Diesel
696,75.2,42500,840,2.49,0.00025275,3.85,1.85,Diesel
697,72.4,42500,840,2.49,0.00025275,3.85,1.89,Diesel
698,69.71,42500,840,2.49,0.00025275,3.85,1.89,Diesel
699,67.12,42500,840,2.49,0.00025275,3.85,1.89,Diesel
700,64.65,42500,840,2.49,0.00025275,3.85,1.92,Diesel
701,62.3,42500,840,2.49,0.00025275,3.85,1.95,Diesel
702,60.05,42500,840,2.49,0.00025275,3.85,1.95,Diesel
703,57.92,42500,840,2.49,0.00025275,3.85,1.95,Diesel
704,55.91,42500,840,2.49,0.00025275,3.85,1.95,Diesel
705,54.02,42500,840,2.49,0.00025275,3.85,1.99,Diesel
706,52.24,42500,840,2.49,0.00025275,3.85,2.06,Diesel
707,50.58,42500,840,2.49,0.00025275,3.85,2.09,Diesel
708,49.04,42500,840,2.49,0.00025275,3.85,2.02,Diesel
709,47.62,42500,840,2.49,0.00025275,3.85,2.09,Diesel
710,46.32,42500,840,2.49,0.00025275,3.85,2.09,Diesel
711,45.15,42500,840,2.49,0.00025275,3.85,2.12,Diesel
712,44.09,42500,840,2.49,0.00025275,3.85,2.19,Diesel
713,43.16,42500,840,2.49,0.00025275,3.85,2.26,Diesel
714,42.35,42500,840,2.49,0.00025275,3.85,2.26,Diesel
715,41.66,42500,840,2.49,0.00025275,3.85,2.29,Diesel
716,41.1,42500,840,2.49,0.00025275,3.85,2.32,Diesel
717,40.66,42500,840,2.49,0.00025275,3.85,2.39,Diesel
718,40.35,42500,840,2.49,0.00025275,3.85,2.36,Diesel
719,40.16,42500,840,2.49,0.00025275,3.85,2.36,Diesel
720,40.09,42500,840,2.49,0.00025275,3.85,2.36,Diesel
1,40.16,42500,840,2.49,0.000286917,7.29,2.09,Diesel
2,40.34,42500,840,2.49,0.000286917,7.29,2.09,Diesel
3,40.65,42500,840,2.49,0.000286917,7.29,2.06,Diesel
4,41.09,42500,840,2.49,0.000286917,7.29,2.09,Diesel
5,41.65,42500,840,2.49,0.000286917,7.29,2.02,Diesel
6,42.33,42500,840,2.49,0.000286917,7.29,1.95,Diesel
7,43.14,42500,840,2.49,0.000286917,7.29,1.92,Diesel
8,44.07,42500,840,2.49,0.000286917,7.29,1.89,Diesel
9,45.12,42500,840,2.49,0.000286917,7.29,1.79,Diesel
10,46.29,42500,840,2.49,0.000286917,7.29,1.75,Diesel
11,47.59,42500,840,2.49,0.000286917,7.29,1.65,Diesel
12,49,42500,840,2.49,0.000286917,7.29,1.58,Diesel
13,50.54,42500,840,2.49,0.000286917,7.29,1.52,Diesel
14,52.19,42500,840,2.49,0.000286917,7.29,1.45,Diesel
15,53.97,42500,840,2.49,0.000286917,7.29,1.38,Diesel
16,55.86,42500,840,2.49,0.000286917,7.29,1.35,Diesel
17,57.87,42500,840,2.49,0.000286917,7.29,1.28,Diesel
18,60,42500,840,2.49,0.000286917,7.29,1.25,Diesel
19,62.24,42500,840,2.49,0.000286917,7.29,1.35,Diesel
20,64.59,42500,840,2.49,0.000286917,7.29,1.28,Diesel
21,67.06,42500,840,2.49,0.000286917,7.29,1.25,Diesel
22,69.64,42500,840,2.49,0.000286917,7.29,1.35,Diesel
23,72.33,42500,840,2.49,0.000286917,7.29,1.25,Diesel
24,75.13,42500,840,2.49,0.000286917,7.29,1.31,Diesel
25,78.04,42500,840,2.49,0.000286917,7.29,1.25,Diesel
26,81.06,42500,840,2.49,0.000286917,7.29,1.28,Diesel
27,84.18,42500,840,2.49,0.000286917,7.29,1.21,Diesel
28,87.4,42500,840,2.49,0.000286917,7.29,1.25,Diesel
29,90.73,42500,840,2.49,0.000286917,7.29,1.31,Diesel
30,94.16,42500,840,2.49,0.000286917,7.29,1.25,Diesel
31,97.68,42500,840,2.49,0.000286917,7.29,1.31,Diesel
32,101.31,42500,840,2.49,0.000286917,7.29,1.28,Diesel
33,105.03,42500,840,2.49,0.000286917,7.29,1.25,Diesel
34,108.85,42500,840,2.49,0.000286917,7.29,1.31,Diesel
35,112.76,42500,840,2.49,0.000286917,7.29,1.28,Diesel
36,116.75,42500,840,2.49,0.000286917,7.29,1.25,Diesel
37,120.84,42500,840,2.49,0.000286917,7.29,1.35,Diesel
38,125.02,42500,840,2.49,0.000286917,7.29,1.31,Diesel
39,129.28,42500,840,2.49,0.000286917,7.29,1.31,Diesel
