fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,17.658,0,2.08,10.24333517,20.30588637
,22.041,0,2.08,12.78589594,16.2679253
,27.756,0,2.08,16.10114458,12.91833627
,26.955,0,2.08,15.63648768,13.30222005
,15.264,0,2.08,8.854585344,23.49065393
,18.224,0,2.08,10.5716695,19.67522726
,22.4,0,2.08,12.9941504,16.00720275
,16.912,0,2.08,9.810583552,21.20159304
,18.648,0,2.08,10.81763021,19.22787117
,23.429,0,2.08,13.59106918,15.30416755
,17.604,0,2.08,10.21200998,20.36817437
,21.522,0,2.08,12.48482611,16.66022403
,17.094,0,2.08,9.916161024,20.97585946
,20.86,0,2.08,12.10080256,17.18894255
,28.042,0,2.08,16.26705203,12.78658233
,35.945,0,2.08,20.85155072,9.975277273
,15.432,0,2.08,8.952041472,23.23492364
,19.744,0,2.08,11.45341542,18.16052176
,24.288,0,2.08,14.08937165,14.76290109
,17.776,0,2.08,10.3117865,20.17109257
,17.85,0,2.08,10.3547136,20.08747012
,25.298,0,2.08,14.67526861,14.17350548
,30.807,0,2.08,17.87101747,11.63895678
,18.891,0,2.08,10.95859354,18.98053791
,20.421,0,2.08,11.84614042,17.55846146
,19.432,0,2.08,11.27242547,18.45210691
,22.616,0,2.08,13.11945114,15.85432179
,20.848,0,2.08,12.09384141,17.19883641
,15.365,0,2.08,8.91317504,23.33624091
,20.958,0,2.08,12.15765197,17.10856673
,17.031,0,2.08,9.879614976,21.05345203
,25.935,0,2.08,15.04478976,13.82538429
,16.656,0,2.08,9.662078976,21.52745807
,20.972,0,2.08,12.16577331,17.09714579
,22.008,0,2.08,12.76675277,16.29231832
,19.053,0,2.08,11.05256909,18.81915402
,23.886,0,2.08,13.85617306,15.01135986
,33.264,0,2.08,19.29631334,10.77926111
,19.376,0,2.08,11.2399401,18.5054367
,16.48,0,2.08,9.55998208,21.75736296
,20.584,0,2.08,11.94069606,17.41942001
,29.072,0,2.08,16.86455091,12.33356293
,16.268,0,2.08,9.437001728,22.04089879
,24.983,0,2.08,14.49253837,14.35221317
,32.508,0,2.08,18.85776077,11.0299416
,18.272,0,2.08,10.59951411,19.62354102
,27.12,0,2.08,15.73220352,13.22128841
,16.954,0,2.08,9.834947584,21.14907052
,25.935,0,2.08,15.04478976,13.82538429
,,,,,
BUTANOL 20,16.46,3.292,2.08,10.88258167,19.11311178
,20.11,4.022,2.08,13.29579085,15.64404873
,28.18,5.636,2.08,18.63129718,11.16401064
,18.05,3.61,2.08,11.93381526,17.42946371
,20.49,4.098,2.08,13.54702907,15.35391996
,27.43,5.486,2.08,18.13543228,11.46926066
,41.24,8.248,2.08,27.26595797,7.628560135
,19.13,3.826,2.08,12.64786072,16.4454689
,26.28,5.256,2.08,17.3751061,11.97114992
,33.83,6.766,2.08,22.36681276,9.299492166
,17.658,3.5316,2.08,11.67464321,17.8163903
,22.041,4.4082,2.08,14.57247768,14.27348215
,27.756,5.5512,2.08,18.35096822,11.33455181
,26.955,5.391,2.08,17.82138451,11.67137154
,15.264,3.0528,2.08,10.09184244,20.61070624
,18.224,3.6448,2.08,12.04885592,17.26304982
,22.4,4.48,2.08,14.80983168,14.04472411
,16.912,3.3824,2.08,11.18142292,18.60228358
,18.648,3.7296,2.08,12.32918487,16.87053947
,23.429,4.6858,2.08,15.49015832,13.42788083
,14.682,2.9364,2.08,9.707051282,21.42772238
,17.604,3.5208,2.08,11.63894093,17.87104181
,21.522,4.3044,2.08,14.22933917,14.61768516
,17.094,3.4188,2.08,11.3017528,18.40422487
,20.86,4.172,2.08,13.79165575,15.08158293
,28.042,5.6084,2.08,18.54005803,11.21895086
,35.945,7.189,2.08,23.76515177,8.75231103
,13.992,2.7984,2.08,9.250855574,22.4844068
,15.432,3.0864,2.08,10.20291618,20.38632841
,19.744,3.9488,2.08,13.05380878,15.9340468
,24.288,4.8576,2.08,16.05808892,12.95297348
,17.776,3.5552,2.08,11.75265928,17.69812219
,17.85,3.57,2.08,11.80158462,17.62475182
,25.298,5.0596,2.08,16.72585365,12.43583761
,30.807,6.1614,2.08,20.36814663,10.21202389
,18.891,3.7782,2.08,12.4898451,16.65352919
,20.421,4.0842,2.08,13.5014095,15.40579893
,14.92,2.984,2.08,9.864405744,21.08591287
,19.432,3.8864,2.08,12.84752898,16.1898837
,22.616,4.5232,2.08,14.95264077,13.91058631
,20.848,4.1696,2.08,13.78372191,15.09026381
,15.365,3.073,2.08,10.15861892,20.47522421
,20.958,4.1916,2.08,13.85644877,15.01106117
,13.944,2.7888,2.08,9.219120221,22.56180579
,17.031,3.4062,2.08,11.26010015,18.47230462
,25.935,5.187,2.08,17.14700824,12.13039599
,13.968,2.7936,2.08,9.234987898,22.5230398
,16.656,3.3312,2.08,11.0121677,18.88819764
,14.924,2.9848,2.08,9.867050357,21.08026132
,20.972,4.1944,2.08,13.86570491,15.00104043
,22.008,4.4016,2.08,14.55065963,14.29488459
,19.053,3.8106,2.08,12.59695192,16.51193093
,23.886,4.7772,2.08,15.79230534,13.17097128
,33.264,6.6528,2.08,21.99260004,9.457726671
,19.376,3.8752,2.08,12.8105044,16.23667527
,13.272,2.6544,2.08,8.77482527,23.70417571
,16.48,3.296,2.08,10.89580474,19.08991626
,20.584,4.1168,2.08,13.60917747,15.28380392
,29.072,5.8144,2.08,19.22104583,10.82147152
,16.268,3.2536,2.08,10.75564026,19.33869068
,24.983,4.9966,2.08,16.5175904,12.59263579
,32.508,6.5016,2.08,21.49276823,9.677673802
,14.88,2.976,2.08,9.837959616,21.14259543
,18.272,3.6544,2.08,12.08059127,17.2177003
,27.12,5.424,2.08,17.93047478,11.60036209
,13.811,2.7622,2.08,9.131186845,22.7790761
,16.954,3.3908,2.08,11.20919135,18.55620031
,25.935,5.187,2.08,17.14700824,12.13039599
,,,,,
BUTANOL 30,16.46,4.938,2.08,11.61954964,17.9008659
,20.11,6.033,2.08,14.19618124,14.65182759
,28.18,8.454,2.08,19.89300783,10.45593516
,18.05,5.415,2.08,12.74197272,16.32400292
,20.49,6.147,2.08,14.4644333,14.38010018
,27.43,8.229,2.08,19.36356298,10.74182475
,41.24,12.372,2.08,29.11240749,7.14472
,12.81,3.843,2.08,9.042918038,23.00142489
,19.13,5.739,2.08,13.50437331,15.40241781
,26.28,7.884,2.08,18.55174754,11.21188177
,33.83,10.149,2.08,23.88149237,8.709673449
,17.658,5.2974,2.08,12.46524955,16.68638876
,22.041,6.6123,2.08,15.55932525,13.36818896
,27.756,8.3268,2.08,19.59369501,10.61565978
,26.955,8.0865,2.08,19.02824791,10.93111678
,15.264,4.5792,2.08,10.77526159,19.30347568
,18.224,5.4672,2.08,12.86480393,16.16814381
,22.4,6.72,2.08,15.81275285,13.15393986
,16.912,5.0736,2.08,11.9386284,17.4224369
,18.648,5.5944,2.08,13.16411675,15.80052836
,23.429,7.0287,2.08,16.53915119,12.57621976
,14.682,4.4046,2.08,10.36441238,20.06867271
,17.604,5.2812,2.08,12.42712952,16.73757401
,21.522,6.4566,2.08,15.19294942,13.69056095
,17.094,5.1282,2.08,12.06710702,17.23694003
,20.86,6.258,2.08,14.72562609,14.12503609
,28.042,8.4126,2.08,19.79558998,10.5073908
,35.945,10.7835,2.08,25.37452684,8.197197184
,13.992,4.1976,2.08,9.877323122,21.05833711
,15.432,4.6296,2.08,10.89385723,19.09332898
,19.744,5.9232,2.08,13.93781216,14.92343258
,24.288,7.2864,2.08,17.14554202,12.13143333
,17.776,5.3328,2.08,12.54854887,16.57562178
,12.936,3.8808,2.08,9.131864773,22.77738503
,17.85,5.355,2.08,12.60078743,16.50690492
,25.298,7.5894,2.08,17.85852775,11.64709672
,30.807,9.2421,2.08,21.74747666,9.564328003
,18.891,5.6673,2.08,13.33565688,15.59728192
,20.421,6.1263,2.08,14.41572438,14.42868874
,12.504,3.7512,2.08,8.826904539,23.56431964
,14.92,4.476,2.08,10.53242288,19.74854241
,19.432,5.8296,2.08,13.7175631,15.16304306
,22.616,6.7848,2.08,15.96523297,13.02830973
,20.848,6.2544,2.08,14.71715498,14.13316638
,12.621,3.7863,2.08,8.909497936,23.34587218
,15.365,4.6095,2.08,10.84656016,19.17658658
,20.958,6.2874,2.08,14.79480689,14.05898715
,13.944,4.1832,2.08,9.843438651,21.13082708
,12.978,3.8934,2.08,9.161513684,22.70367181
,17.031,5.1093,2.08,12.02263365,17.30070183
,25.935,7.7805,2.08,18.30820291,11.36102768
,13.968,4.1904,2.08,9.860380886,21.09451982
,16.656,4.9968,2.08,11.75791123,17.69021691
,14.924,4.4772,2.08,10.53524659,19.74324932
,20.972,6.2916,2.08,14.80468986,14.04960198
,22.008,6.6024,2.08,15.53602968,13.38823395
,19.053,5.7159,2.08,13.45001697,15.4646645
,23.886,7.1658,2.08,16.86175958,12.33560465
,33.264,9.9792,2.08,23.48193799,8.857871957
,12.936,3.8808,2.08,9.131864773,22.77738503
,19.376,5.8128,2.08,13.67803122,15.20686689
,13.272,3.9816,2.08,9.369056066,22.20074237
,12.488,3.7464,2.08,8.815609716,23.59451095
,16.48,4.944,2.08,11.63366817,17.87914155
,20.584,6.1752,2.08,14.53079039,14.31443125
,29.072,8.7216,2.08,20.52269424,10.13512152
,12.425,3.7275,2.08,8.771136348,23.71414509
,16.268,4.8804,2.08,11.48401176,18.1121375
,24.983,7.4949,2.08,17.63616092,11.79395
,32.508,9.7524,2.08,22.94825758,9.06386898
,12.424,3.7272,2.08,8.770430422,23.71605383
,14.88,4.464,2.08,10.50418582,19.80162989
,18.272,5.4816,2.08,12.8986884,16.12567058
,27.12,8.136,2.08,19.14472578,10.86461109
,13.811,4.1433,2.08,9.749550431,21.33431705
,16.954,5.0862,2.08,11.96827732,17.37927644
,25.935,7.7805,2.08,18.30820291,11.36102768
,,,,,
BUTANOL 40,16.46,6.584,2.08,12.35651761,16.83322167
,20.11,8.044,2.08,15.09657164,13.77796264
,28.18,11.272,2.08,21.15471849,9.832321812
,18.05,7.22,2.08,13.55013019,15.35040602
,20.49,8.196,2.08,15.38183754,13.52244161
,27.43,10.972,2.08,20.59169369,10.10116036
,41.24,16.496,2.08,30.958857,6.718594294
,12.81,5.124,2.08,9.616463584,21.62957289
,19.13,7.652,2.08,14.3608859,14.48378613
,26.28,10.512,2.08,19.72838899,10.54318222
,33.83,13.532,2.08,25.39617198,8.190210721
,17.658,7.0632,2.08,13.25585589,15.69117843
,22.041,8.8164,2.08,16.54617282,12.57088284
,27.756,11.1024,2.08,20.8364218,9.982520128
,26.955,10.782,2.08,20.23511131,10.27916263
,15.264,6.1056,2.08,11.45868073,18.15217693
,18.224,7.2896,2.08,13.68075194,15.20384266
,22.4,8.96,2.08,16.81567403,12.36941199
,16.912,6.7648,2.08,12.69583389,16.38332714
,18.648,7.4592,2.08,13.99904863,14.85815255
,23.429,9.3716,2.08,17.58814405,11.82614831
,11.994,4.7976,2.08,9.003892602,23.10111962
,14.682,5.8728,2.08,11.02177348,18.87173605
,17.604,7.0416,2.08,13.21531811,15.73931088
,21.522,8.6088,2.08,16.15655966,12.87402791
,17.094,6.8376,2.08,12.83246124,16.20889369
,20.86,8.344,2.08,15.65959644,13.28259006
,28.042,11.2168,2.08,21.05112192,9.880708533
,35.945,14.378,2.08,26.98390191,7.708299588
,13.992,5.5968,2.08,10.50379067,19.80237483
,15.432,6.1728,2.08,11.58479828,17.95456381
,19.744,7.8976,2.08,14.82181553,14.03336855
,24.288,9.7152,2.08,18.23299512,11.40788985
,17.776,7.1104,2.08,13.34443846,15.58701781
,12.936,5.1744,2.08,9.71105175,21.41889523
,17.85,7.14,2.08,13.39999024,15.52239937
,25.298,10.1192,2.08,18.99120185,10.95244006
,30.807,12.3228,2.08,23.12680668,8.99389193
,18.891,7.5564,2.08,14.18146866,14.66702814
,20.421,8.1684,2.08,15.33003925,13.56813225
,12.504,5.0016,2.08,9.386749466,22.15889545
,14.92,5.968,2.08,11.20044002,18.57069897
,19.432,7.7728,2.08,14.58759722,14.25868818
,22.616,9.0464,2.08,16.97782517,12.2512747
,20.848,8.3392,2.08,15.65058804,13.29023545
,12.621,5.0484,2.08,9.474581334,21.95347664
,15.365,6.146,2.08,11.5345014,18.03285575
,20.958,8.3832,2.08,15.73316501,13.22048042
,13.944,5.5776,2.08,10.46775708,19.87054136
,12.978,5.1912,2.08,9.742581139,21.34957842
,17.031,6.8124,2.08,12.78516716,16.2688526
,25.935,10.374,2.08,19.46939758,10.68343276
,13.968,5.5872,2.08,10.48577388,19.83639953
,16.656,6.6624,2.08,12.50365476,16.63513621
,11.963,4.7852,2.08,8.98062091,23.16098208
,14.924,5.9696,2.08,11.20344282,18.56572157
,20.972,8.3888,2.08,15.74367481,13.211655
,22.008,8.8032,2.08,16.52139973,12.58973231
,19.053,7.6212,2.08,14.30308202,14.5423203
,23.886,9.5544,2.08,17.93121383,11.59988398
,33.264,13.3056,2.08,24.97127593,8.329570367
,12.936,5.1744,2.08,9.71105175,21.41889523
,19.376,7.7504,2.08,14.54555803,14.29989826
,12.117,4.8468,2.08,9.096228669,22.86661952
,13.272,5.3088,2.08,9.963286861,20.87664472
,12.488,4.9952,2.08,9.37473827,22.18728609
,16.48,6.592,2.08,12.37153161,16.812793
,20.584,8.2336,2.08,15.45240331,13.46068931
,29.072,11.6288,2.08,21.82434265,9.530642153
,12.425,4.97,2.08,9.327444187,22.299785
,16.268,6.5072,2.08,12.21238326,17.03189259
,24.983,9.9932,2.08,18.75473144,11.09053471
,32.508,13.0032,2.08,24.40374693,8.523281305
,12.424,4.9696,2.08,9.326693487,22.3015799
,14.88,5.952,2.08,11.17041203,18.62062021
,18.272,7.3088,2.08,13.71678553,15.16390262
,27.12,10.848,2.08,20.35897677,10.21662348
,13.811,5.5244,2.08,10.36791402,20.06189477
,16.954,6.7816,2.08,12.72736328,16.34274087
,25.935,10.374,2.08,19.46939758,10.68343276
,,,,,
METHANOL 10,16.46,1.646,2.08,9.834411067,21.15022431
,20.11,2.011,2.08,12.01518873,17.31142179
,28.18,2.818,2.08,16.83679853,12.35389255
,18.05,1.805,2.08,10.78439367,19.28712976
,20.49,2.049,2.08,12.2422286,16.99037053
,27.43,2.743,2.08,16.38869353,12.69167671
,41.24,4.124,2.08,24.63980027,8.44162687
,19.13,1.913,2.08,11.42966487,18.19825887
,26.28,2.628,2.08,15.7015992,13.2470583
,33.83,3.383,2.08,20.21252287,10.29065008
,17.658,1.7658,2.08,10.55018412,19.71529574
,22.041,2.2041,2.08,13.16890974,15.79477756
,27.756,2.7756,2.08,16.58346984,12.54261032
,26.955,2.6955,2.08,16.1048937,12.91532896
,15.264,1.5264,2.08,9.11983296,22.80743528
,18.224,1.8224,2.08,10.88835403,19.10297915
,22.4,2.24,2.08,13.38340267,15.54163804
,16.912,1.6912,2.08,10.10446901,20.58495105
,18.648,1.8648,2.08,11.14168272,18.66863428
,23.429,2.3429,2.08,13.99820273,14.85905041
,14.682,1.4682,2.08,8.77210348,23.71153059
,17.604,1.7604,2.08,10.51792056,19.7757721
,21.522,2.1522,2.08,12.85882108,16.17566639
,17.094,1.7094,2.08,10.21320916,20.36578285
,20.86,2.086,2.08,12.46329373,16.68900729
,28.042,2.8042,2.08,16.75434721,12.4146884
,35.945,3.5945,2.08,21.47617897,9.685149315
,15.432,1.5432,2.08,9.22020848,22.55914283
,19.744,1.9744,2.08,11.79651349,17.63232841
,24.288,2.4288,2.08,14.51143232,14.33352652
,17.776,1.7776,2.08,10.62068597,19.58442237
,17.85,1.785,2.08,10.664899,19.50323205
,25.298,2.5298,2.08,15.11488039,13.76127331
,30.807,3.0807,2.08,18.40636098,11.3004412
,18.891,1.8891,2.08,11.28686874,18.42849463
,20.421,2.0421,2.08,12.20100294,17.04777886
,14.92,1.492,2.08,8.914302133,23.33329036
,19.432,1.9432,2.08,11.61010181,17.9154329
,22.616,2.2616,2.08,13.51245691,15.39320358
,20.848,2.0848,2.08,12.45612405,16.6986134
,15.365,1.5365,2.08,9.180177767,22.65751332
,20.958,2.0958,2.08,12.52184612,16.61096918
,17.031,1.7031,2.08,10.17556834,20.44111867
,25.935,2.5935,2.08,15.4954709,13.42327712
,16.656,1.6656,2.08,9.95151584,20.90133838
,14.924,1.4924,2.08,8.916692027,23.32703646
,20.972,2.0972,2.08,12.53021075,16.59988042
,22.008,2.2008,2.08,13.14919312,15.81846111
,19.053,1.9053,2.08,11.38365942,18.27180455
