fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,33.83,3.383,4.16,21.13377579,19.68413047
,27.756,2.7756,4.16,17.33931661,23.99171833
,28.042,2.8042,4.16,17.51798228,23.7470271
,35.945,3.5945,4.16,22.45502722,18.52591832
,30.807,3.0807,4.16,19.24529207,21.61567611
,33.264,3.3264,4.16,20.78019266,20.01906367
,29.072,2.9072,4.16,18.16142861,22.90568705
,32.508,3.2508,4.16,20.30791556,20.48462329
,,,,,
OP 20,28.18,5.636,4.16,19.10050733,21.77952621
,27.43,5.486,4.16,18.59215458,22.37502912
,41.24,8.248,4.16,27.95262321,14.88232417
,26.28,5.256,4.16,17.81268036,23.35414949
,33.83,6.766,4.16,22.93009804,18.14209426
,27.756,5.5512,4.16,18.81311857,22.11222974
,26.955,5.391,4.16,18.27019784,22.76932104
,28.042,5.6084,4.16,19.00697042,21.88670739
,35.945,7.189,4.16,24.3636528,17.07461535
,30.807,6.1614,4.16,20.88109756,19.92232443
,25.935,5.187,4.16,17.5788381,23.66481776
,33.264,6.6528,4.16,22.54646117,18.4507891
,29.072,5.8144,4.16,19.7051082,21.11127713
,32.508,6.5016,4.16,22.0340416,18.87987722
,27.12,5.424,4.16,18.38203544,22.63079088
,25.935,5.187,4.16,17.5788381,23.66481776
,,,,,
,,,,,
OP 30,28.18,8.454,4.16,20.59682306,20.19728959
,27.43,8.229,4.16,20.04864643,20.74953047
,41.24,12.372,4.16,30.14240535,13.80115472
,26.28,7.884,4.16,19.20810894,21.65751982
,33.83,10.149,4.16,24.7264203,16.82410939
,27.756,8.3268,4.16,20.28692054,20.50582291
,26.955,8.0865,4.16,19.7014679,21.11517792
,28.042,8.4126,4.16,20.49595856,20.29668429
,35.945,10.7835,4.16,26.27227838,15.83418058
,24.288,7.2864,4.16,17.75215182,23.43377885
,25.298,7.5894,4.16,18.49036301,22.49820621
,30.807,9.2421,4.16,22.51690305,18.4750096
,25.935,7.7805,4.16,18.95594769,21.94561869
,23.886,7.1658,4.16,17.45832915,23.828168
,33.264,9.9792,4.16,24.31272967,17.11037821
,29.072,8.7216,4.16,21.24878779,19.5775874
,24.983,7.4949,4.16,18.26012883,22.78187651
,32.508,9.7524,4.16,23.76016763,17.50829398
,27.12,8.136,4.16,19.82206676,20.98671168
,25.935,7.7805,4.16,18.95594769,21.94561869
,,,,,
OP 40,28.18,11.272,4.16,22.09313879,18.82937522
,27.43,10.972,4.16,21.50513829,19.34421413
,41.24,16.496,4.16,32.33218749,12.86643535
,26.28,10.512,4.16,20.60353752,20.19070752
,33.83,13.532,4.16,26.52274255,15.68465249
,27.756,11.1024,4.16,21.7607225,19.11701231
,26.955,10.782,4.16,21.13273797,19.68509715
,22.4,8.96,4.16,17.56161493,23.6880265
,23.429,9.3716,4.16,18.36835162,22.64765008
,28.042,11.2168,4.16,21.98494669,18.92203815
,35.945,14.378,4.16,28.18090396,14.76176919
,24.288,9.7152,4.16,19.04180819,21.84666476
,25.298,10.1192,4.16,19.83364887,20.97445623
,30.807,12.3228,4.16,24.15270854,17.22374115
,22.616,9.0464,4.16,17.73095908,23.46178784
,25.935,10.374,4.16,20.33305729,20.45929415
,23.886,9.5544,4.16,18.72663992,22.21434287
,33.264,13.3056,4.16,26.07899818,15.951533
,29.072,11.6288,4.16,22.79246738,18.25164398
,24.983,9.9932,4.16,19.58668866,21.23891421
,32.508,13.0032,4.16,25.48629367,16.32249888
,27.12,10.848,4.16,21.26209808,19.56533163
,25.935,10.374,4.16,20.33305729,20.45929415
,,,,,
DMC 10,28.18,2.818,4.16,17.87170903,23.2770128
,27.43,2.743,4.16,17.39606028,23.91346047
,41.24,4.124,4.16,26.15433927,15.90558246
,33.83,3.383,4.16,21.45492962,19.38948332
,27.756,2.7756,4.16,17.60280894,23.6325919
,28.042,2.8042,4.16,17.78418966,23.3915634
,35.945,3.5945,4.16,22.79625909,18.24860817
,30.807,3.0807,4.16,19.53774805,21.2921161
,33.264,3.3264,4.16,21.09597336,19.71940298
,29.072,2.9072,4.16,18.43741395,22.56281717
,32.508,3.2508,4.16,20.61651942,20.17799375
,,,,,
DMC 20,28.18,5.636,4.16,19.6355422,21.18607145
,27.43,5.486,4.16,19.1129497,21.76534792
,41.24,8.248,4.16,28.7356196,14.47680634
,26.28,5.256,4.16,18.3116412,22.71778894
,33.83,6.766,4.16,23.5724057,17.64775328
,27.756,5.5512,4.16,19.34010324,21.50970938
,26.955,5.391,4.16,18.78197445,22.14889607
,28.042,5.6084,4.16,19.53938518,21.29033212
,35.945,7.189,4.16,25.04611655,16.60936134
,25.298,5.0596,4.16,17.62739342,23.59963212
,30.807,6.1614,4.16,21.46600953,19.37947523
,25.935,5.187,4.16,18.07124865,23.01999204
,33.264,6.6528,4.16,23.17802256,17.94803672
,29.072,5.8144,4.16,20.25707888,20.53603101
,24.983,4.9966,4.16,17.40790457,23.89718983
,32.508,6.5016,4.16,22.65124932,18.36543292
,27.12,5.424,4.16,18.8969448,22.01414061
,25.935,5.187,4.16,18.07124865,23.01999204
,,,,,
DMC 30,28.18,8.454,4.16,21.39937537,19.43981976
,27.43,8.229,4.16,20.82983912,19.97134964
,41.24,12.372,4.16,31.31689993,13.28356258
,26.28,7.884,4.16,19.9565502,20.84528618
,33.83,10.149,4.16,25.68988178,16.19314575
,27.756,8.3268,4.16,21.07739754,19.73678198
,26.955,8.0865,4.16,20.46913283,20.32328402
,23.429,7.0287,4.16,17.79155307,23.38188231
,28.042,8.4126,4.16,21.2945807,19.53548679
,35.945,10.7835,4.16,27.29597401,15.24034277
,24.288,7.2864,4.16,18.44386192,22.55492921
,25.298,7.5894,4.16,19.2108374,21.65444386
,30.807,9.2421,4.16,23.394271,17.78213136
,25.935,7.7805,4.16,19.69456353,21.12258032
,23.886,7.1658,4.16,18.13859049,22.93452737
,33.264,9.9792,4.16,25.26007176,16.46867847
,29.072,8.7216,4.16,22.07674381,18.84335858
,24.983,7.4949,4.16,18.97163218,21.92747551
,32.508,9.7524,4.16,24.68597922,16.85167099
,27.12,8.136,4.16,20.5944308,20.19963572
,25.935,7.7805,4.16,19.69456353,21.12258032
,,,,,
DMC 40,28.18,11.272,4.16,23.16320853,17.95951538
,27.43,10.972,4.16,22.54672853,18.45057031
,41.24,16.496,4.16,33.89818027,12.27204519
,26.28,10.512,4.16,21.6014592,19.25795828
,33.83,13.532,4.16,27.80735787,14.96006927
,22.041,8.8164,4.16,18.11711424,22.96171424
,27.756,11.1024,4.16,22.81469184,18.23386452
,26.955,10.782,4.16,22.1562912,18.77570557
,22.4,8.96,4.16,18.41220267,22.59371176
,23.429,9.3716,4.16,19.25801323,21.60139756
,21.522,8.6088,4.16,17.69051008,23.51543274
,28.042,11.2168,4.16,23.04977621,18.04789757
,35.945,14.378,4.16,29.54583147,14.07982038
