fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,22.008,0,1.04,12.57991952,8.267143509
,19.053,0,1.04,10.89082182,9.549325268
,23.886,0,1.04,13.65339684,7.61715207
,33.264,0,1.04,19.01392416,5.469675756
,12.936,0,1.04,7.39430384,14.06488051
,19.376,0,1.04,11.07545077,9.390136991
,10.843,0,1.04,6.197931087,16.77979289
,12.117,0,1.04,6.92615798,15.01553968
,13.272,0,1.04,7.58636368,13.70880759
,12.488,0,1.04,7.138224053,14.56945022
,16.48,0,1.04,9.420077867,11.04024844
,20.584,0,1.04,11.76595163,8.839064047
,29.072,0,1.04,16.61774901,6.258368683
,10.409,0,1.04,5.949853793,17.47942111
,12.425,0,1.04,7.102212833,14.64332349
,16.268,0,1.04,9.298897253,11.18412186
,24.983,0,1.04,14.28044935,7.282683999
,32.508,0,1.04,18.58178952,5.596877518
,12.424,0,1.04,7.101641227,14.64450212
,14.88,0,1.04,8.5055072,12.22737193
,18.272,0,1.04,10.44439701,9.957492028
,27.12,0,1.04,15.5019728,6.708823538
,11.375,0,1.04,6.502025833,15.99501489
,13.811,0,1.04,7.894459673,13.17379584
,16.954,0,1.04,9.691019427,10.73158513
,25.935,0,1.04,14.8246189,7.015357407
,,,,,
CNSOME,16.46,0,1.04,9.54838016,10.8918998
,20.11,0,1.04,11.66573056,8.915001034
,28.18,0,1.04,16.34710528,6.36198264
,18.05,0,1.04,10.4707328,9.932447135
,20.49,0,1.04,11.88616704,8.749666705
,27.43,0,1.04,15.91203328,6.535934042
,41.24,0,1.04,23.92315904,4.347251959
,12.81,0,1.04,7.43102976,13.99536852
,19.13,0,1.04,11.09723648,9.371702602
,8.91,0,1.04,5.16865536,20.12128741
,8.37,0,1.04,4.85540352,21.41943498
,26.28,0,1.04,15.24492288,6.821943333
,33.83,0,1.04,19.62464768,5.299458196
,17.658,0,1.04,10.24333517,10.15294319
,22.041,0,1.04,12.78589594,8.133962651
,27.756,0,1.04,16.10114458,6.459168136
,26.955,0,1.04,15.63648768,6.651110027
,15.264,0,1.04,8.854585344,11.74532696
,18.224,0,1.04,10.5716695,9.83761363
,22.4,0,1.04,12.9941504,8.003601374
,16.912,0,1.04,9.810583552,10.60079652
,18.648,0,1.04,10.81763021,9.613935585
,23.429,0,1.04,13.59106918,7.652083776
,9.324,0,1.04,5.408815104,19.22787117
,11.994,0,1.04,6.957671424,14.94752966
,14.682,0,1.04,8.516969472,12.21091614
,17.604,0,1.04,10.21200998,10.18408718
,21.522,0,1.04,12.48482611,8.330112015
,17.094,0,1.04,9.916161024,10.48792973
,20.86,0,1.04,12.10080256,8.594471274
,28.042,0,1.04,16.26705203,6.393291163
,35.945,0,1.04,20.85155072,4.987638636
,13.992,0,1.04,8.116703232,12.81308396
,15.432,0,1.04,8.952041472,11.61746182
,19.744,0,1.04,11.45341542,9.080260879
,24.288,0,1.04,14.08937165,7.381450543
,17.776,0,1.04,10.3117865,10.08554629
,10.346,0,1.04,6.001673216,17.32850095
,12.936,0,1.04,7.504121856,13.85905
,17.85,0,1.04,10.3547136,10.04373506
,25.298,0,1.04,14.67526861,7.086752739
,30.807,0,1.04,17.87101747,5.819478391
,18.891,0,1.04,10.95859354,9.490268953
,20.421,0,1.04,11.84614042,8.779230732
,12.504,0,1.04,7.253520384,14.33786555
,14.92,0,1.04,8.65503232,12.01613075
,19.432,0,1.04,11.27242547,9.226053457
,22.616,0,1.04,13.11945114,7.927160894
,20.848,0,1.04,12.09384141,8.599418207
,10.143,0,1.04,5.883913728,17.67531014
,12.621,0,1.04,7.321391616,14.20494975
,15.365,0,1.04,8.91317504,11.66812045
,20.958,0,1.04,12.15765197,8.554283366
,10.528,0,1.04,6.107250688,17.02893909
,13.944,0,1.04,8.088858624,12.85719096
,11.277,0,1.04,6.541742592,15.89790465
,12.978,0,1.04,7.528485888,13.8141987
,17.031,0,1.04,9.879614976,10.52672602
,25.935,0,1.04,15.04478976,6.912692145
,11.416,0,1.04,6.622375936,15.70433346
,13.968,0,1.04,8.102780928,12.83509957
,16.656,0,1.04,9.662078976,10.76372903
,9.555,0,1.04,5.54281728,18.76302154
,11.963,0,1.04,6.939688448,14.98626354
,14.924,0,1.04,8.657352704,12.01291013
,20.972,0,1.04,12.16577331,8.548572897
,22.008,0,1.04,12.76675277,8.14615916
,19.053,0,1.04,11.05256909,9.409577011
,23.886,0,1.04,13.85617306,7.505679929
,33.264,0,1.04,19.29631334,5.389630555
,12.936,0,1.04,7.504121856,13.85905
,19.376,0,1.04,11.2399401,9.252718352
,10.843,0,1.04,6.289980928,16.53423137
,12.117,0,1.04,7.029023232,14.79579688
,13.272,0,1.04,7.699034112,13.50818797
,12.488,0,1.04,7.244238848,14.35623565
,16.48,0,1.04,9.55998208,10.87868148
,20.584,0,1.04,11.94069606,8.709710007
,29.072,0,1.04,16.86455091,6.166781466
,10.409,0,1.04,6.038219264,17.22362098
,12.425,0,1.04,7.2076928,14.42902783
,16.268,0,1.04,9.437001728,11.0204494
,24.983,0,1.04,14.49253837,7.176106584
,32.508,0,1.04,18.85776077,5.514970801
,12.424,0,1.04,7.207112704,14.43018921
,14.88,0,1.04,8.63182848,12.04843218
,18.272,0,1.04,10.59951411,9.811770511
,27.12,0,1.04,15.73220352,6.610644203
,11.375,0,1.04,6.598592,15.76093809
,13.811,0,1.04,8.011705856,12.98100578
,16.954,0,1.04,9.834947584,10.57453526
,25.935,0,1.04,15.04478976,6.912692145
,,,,,
BUTANOL 20,16.46,3.292,1.04,10.88258167,9.556555892
,20.11,4.022,1.04,13.29579085,7.822024365
,28.18,5.636,1.04,18.63129718,5.582005322
,18.05,3.61,1.04,11.93381526,8.714731855
,20.49,4.098,1.04,13.54702907,7.67695998
,27.43,5.486,1.04,18.13543228,5.734630331
,41.24,8.248,1.04,27.26595797,3.814280068
,12.81,2.562,1.04,8.469372492,12.2795402
,19.13,3.826,1.04,12.64786072,8.222734448
,8.91,1.782,1.04,5.890875012,17.65442312
,8.37,1.674,1.04,5.533852284,18.79341816
,26.28,5.256,1.04,17.3751061,5.985574961
,33.83,6.766,1.04,22.36681276,4.649746083
,17.658,3.5316,1.04,11.67464321,8.908195152
,22.041,4.4082,1.04,14.57247768,7.136741073
,27.756,5.5512,1.04,18.35096822,5.667275904
,26.955,5.391,1.04,17.82138451,5.835685772
,15.264,3.0528,1.04,10.09184244,10.30535312
,18.224,3.6448,1.04,12.04885592,8.631524911
,22.4,4.48,1.04,14.80983168,7.022362053
,16.912,3.3824,1.04,11.18142292,9.301141792
,18.648,3.7296,1.04,12.32918487,8.435269733
,23.429,4.6858,1.04,15.49015832,6.713940415
,9.324,1.8648,1.04,6.164592437,16.87053947
,11.994,2.3988,1.04,7.929871481,13.11496665
,14.682,2.9364,1.04,9.707051282,10.71386119
,17.604,3.5208,1.04,11.63894093,8.935520904
,21.522,4.3044,1.04,14.22933917,7.308842579
,6.909,1.3818,1.04,4.567907459,22.76753654
,17.094,3.4188,1.04,11.3017528,9.202112436
,20.86,4.172,1.04,13.79165575,7.540791466
,28.042,5.6084,1.04,18.54005803,5.609475429
,35.945,7.189,1.04,23.76515177,4.376155515
,13.992,2.7984,1.04,9.250855574,11.2422034
,15.432,3.0864,1.04,10.20291618,10.1931642
,19.744,3.9488,1.04,13.05380878,7.967023399
,24.288,4.8576,1.04,16.05808892,6.476486742
,17.776,3.5552,1.04,11.75265928,8.849061093
,10.346,2.0692,1.04,6.840291007,15.20403151
,12.936,2.5872,1.04,8.552677795,12.15993429
,17.85,3.57,1.04,11.80158462,8.81237591
,25.298,5.0596,1.04,16.72585365,6.217918807
,30.807,6.1614,1.04,20.36814663,5.106011945
,18.891,3.7782,1.04,12.4898451,8.326764596
,20.421,4.0842,1.04,13.5014095,7.702899466
